0,,0,,0,-2074.7,0,,-117973,
100,6.9567,693.5,41.3967,3446.1,-1381.2,0,0,-118334.4,253.4639
200,6.9615,1389.3,46.2195,7854.6,-685.4,0,0,-118753.5,123.9169
298.15,7.0215,2074.7,49.007,12536.7,0,0,0,-119113.3,81.2043
300,7.0237,2087.7,49.0504,12627.4,13,0,0,-119119.7,80.6659
400,7.1961,2797.9,51.0923,17639,723.2,0,0,-114445.4,58.9449
500,7.4315,3529,52.7228,22832.4,1454.3,0,0,-119735.2,45.8782
600,7.6704,4284.3,54.0991,28175.2,2209.5,0,0,-119992.7,37.1469
700,7.8837,5062.3,55.2979,33646.3,2987.5,0,0,-120222.4,30.8976
800,8.0638,5859.9,56.3628,39230.3,3785.2,0,0,-120429.1,26.202
900,8.2129,6674,57.3214,44915.3,4599.2,0,0,-120617.1,22.5438
1000,8.3362,7501.6,58.1933,50691.7,5426.9,0,0,-120789.9,19.6129
1100,8.4394,8340.5,58.9928,56551.6,6265.8,0,0,-120950.3,17.2116
1200,8.5276,9189,59.731,62488.2,7114.3,0,0,-121100.1,15.2079
1300,8.6048,10045.7,60.4167,68496,7971,0,0,-121241.1,13.5105
1400,8.6743,10909.7,61.057,74570.1,8835,0,0,-121374.2,12.0539
1500,8.7386,11780.4,61.6517,80706.1,9705.7,0,0,-121500.1,10.7901
1600,8.7995,12657.3,62.2236,86900.4,10582.6,0,0,-121619.5,9.6832
1700,8.8582,13540.2,62.7588,93149.8,1465.5,0,0,-121732.6,8.7056
1800,8.9155,14428.9,63.2668,99451.3,12354.2,0,0,-121839.7,7.8359
1900,8.972,15323.3,63.7503,105802.3,13248.6,0,0,-121941,7.057
2000,9.028,16223.3,64.212,112200.6,14148.6,0,0,-122036.5,6.3554
2100,9.0835,17128.9,64.6538,118644.1,15054.2,0,0,-122126.5,5.7202
2200,9.1386,18040,65.0776,125130.8,15965.3,0,0,-122211.1,5.1423
2300,9.1932,18956.6,65.4851,131659,16881.9,0,0,-122290.3,4.6143
2400,9.2472,19878.6,65.8775,138227.3,17803.9,0,0,-122364.4,4.13
2500,9.3005,20806,66.256,144834.1,18731.3,0,0,-122433.5,3.6842
2600,9.3528,21738.7,66.6218,151478.1,19664,0,0,-122497.8,3.2725
2700,9.4042,22676.6,66.9758,158158.1,20601.8,0,0,-122557.5,2.891
2800,9.4543,23619.5,67.3187,164872.9,21544.7,0,0,-122613,2.5367
2900,9.5032,24567.4,67.6513,171621.4,22492.6,0,0,-122664.4,2.2066
3000,9.5508,25520.1,67.9743,178402.8,23445.4,0,0,-122711.9,1.8984
3100,9.5969,26477.5,68.2882,185216,24402.7,0,0,-122756,1.61
3200,9.6415,27439.4,68.5936,192060.2,25364.7,0,0,-122796.8,1.3395
3300,9.6846,28405.7,68.891,198934.5,26331,0,0,-122834.7,1.0853
3400,9.7261,29376.3,69.1807,205838.1,27301.5,0,0,-122869.8,0.8461
3500,9.7661,30350.9,69.4632,212770.4,28276.2,0,0,-122902.6,0.6204
3600,9.8045,31329.4,69.7389,219730.5,29254.7,0,0,-122933.2,0.4072
3700,9.8414,32311.8,70.008,226717.9,30237,0,0,-122962,0.2055
3800,9.8768,33297.7,70.2709,233731.9,31222.9,0,0,-122989,0.0143
3900,9.9108,34287.1,70.5279,240771.9,32212.3,0,0,-123014.7,-0.1671
4000,9.9433,35279.8,70.7793,247837.3,33205,0,0,-123039.2,-0.3394
4100,9.9745,36275.7,71.0252,254927.6,34200.9,0,0,-123062.7,-0.5034
4200,10.0045,37274.6,71.2659,262042.2,35199.9,0,0,-123085.4,-0.6596
4300,10.0332,38276.5,71.5017,269180.6,36201.8,0,0,-123107.5,-0.8085
4400,10.0608,39281.2,71.7326,276342.4,37206.5,0,0,-123129.2,-0.9507
4500,10.0872,40288.7,71.959,283527,38213.9,0,0,-123150.5,-1.0867
4600,10.1127,41298.7,72.181,290734,39223.9,0,0,-123171.6,-1.2167
4700,10.1372,42311.2,72.3988,297963,40236.4,0,0,-123192.6,-1.3412
4800,10.1608,43326.1,72.6124,305213.6,41251.3,0,0,-123213.7,-1.4605
4900,10.1836,44343.3,72.8222,312485.4,42268.5,0,0,-123234.9,-1.575
5000,10.2055,45362.7,73.0281,319777.9,43288,0,0,-123256.3,-1.685
5100,10.2268,46384.4,73.2304,327090.9,44309.6,0,0,-123277.9,-1.7906
5200,10.2474,47408.1,73.4292,334423.9,45333.3,0,0,-123299.8,-1.8922
5300,10.2673,48433.8,73.6246,341776.6,46359.1,0,0,-123322.1,-1.99
5400,10.2867,49461.5,73.8167,349148.7,47386.8,0,0,-123344.8,-2.0842
5500,10.3054,50491.1,74.0056,356539.9,48416.4,0,0,-123367.9,-2.1749
5600,10.3237,51522.6,74.1915,363949.7,49447.4,0,0,-123391.4,-2.2625
5700,10.3414,52555.9,74.3744,371378.1,50481.1,0,0,-123415.3,-2.347
5800,10.3587,53590.9,74.5544,378824.5,51516.1,0,0,-123439.7,-2.4286
5900,10.3755,54627.6,74.7316,386288.9,52552.8,0,0,-123464.5,-2.5074
6000,10.3919,55666,74.9061,393770.8,53591.2,0,0,-123489.8,-2.5836
